0,8,188,-128
0,8,188,-127
0,8,188,-126
0,8,188,-125
0,8,188,-124
0,8,188,-123
0,8,188,-122
0,8,188,-121
0,8,188,-120
0,8,188,-119
0,8,188,-118
-1,7,189,-117
1,8,189,-116
0,8,189,-115
0,8,189,-114
0,8,189,-113
0,8,189,-112
0,8,189,-111
0,8,189,-110
0,8,189,-109
0,8,189,-108
0,8,189,-107
0,8,189,-106
0,8,189,-105
0,8,189,-104
-1,7,190,-103
1,8,190,-102
0,8,190,-101
0,8,190,-100
0,8,190,-99
0,8,190,-98
0,8,190,-97
0,8,190,-96
0,8,190,-95
0,8,190,-94
0,8,190,-93
0,8,190,-92
0,8,190,-91
-1,7,191,-90
0,0,191,-90
-1,-1,190,-91
