0,3.27414,0,0,0
-1,3.28197,0.00782347,0.00782347,0
1,3.28499,0.0108426,0.0108426,0
-2,3.27902,-0.002949,0.00487447,0
2,3.28641,0.00141835,0.0122609,0
-3,3.27759,-0.0014286,0.00344586,0
3,3.27918,-0.00722575,0.00503516,0
-4,3.29384,0.0162542,0.0118766,0
4,3.27918,0,-0.0058074,0
-5,3.30151,0.00766158,0.0224872,0
5,3.27619,-0.00298882,-0.0102146,0
-6,3.30674,0.00523543,0.0291512,0
6,3.29545,0.0192566,0.0162678,0
-7,3.29819,-0.00854683,0.00435019,0
7,3.30151,0.00605869,0.0223265,0
-8,3.28826,-0.00993538,-0.0132468,0
8,3.30924,0.00772929,0.0330446,0
-9,3.26938,-0.0188751,-0.0373573,0
9,3.30998,0.000747681,0.0145357,0
-10,3.25225,-0.0171342,-0.0459447,0
10,3.30835,-0.00163627,0.00684071,0
-11,3.26321,0.010962,-0.0250473,0
11,3.30593,-0.00242019,-0.00330877,0
-12,3.28663,0.0234225,0.0172503,0
12,3.29659,-0.00933695,-0.0133934,0
-13,3.31427,0.0276399,0.0620244,0
13,3.2731,-0.0234852,-0.0352423,0
-14,3.29297,-0.021306,0.0297563,0
14,3.26222,-0.0108879,-0.04371,0
-15,3.28808,-0.00489116,0.00144267,0
15,3.278,0.0157788,-0.0185943,0
-16,3.28197,-0.00610924,-0.0323064,0
16,3.27669,-0.0013082,0.00358272,0
-17,3.26662,-0.0153475,-0.0263479,0
17,3.27255,-0.00414085,0.0103297,0
-18,3.2571,-0.00952196,-0.0309787,0
18,3.27512,0.00257564,-0.00287342,0
-19,3.24734,-0.00975633,-0.0346258,0
19,3.26595,-0.00917411,-0.0107393,0
-20,3.21574,-0.0315998,-0.050878,0
20,3.28349,0.0175421,0.0109437,0
-21,3.18299,-0.032753,-0.0741091,0
21,3.27918,-0.00431037,0.00405765,0
-22,3.07502,-0.107965,-0.172317,0
22,3.27645,-0.0027318,0.0105,0
-23,2.81984,-0.255183,-0.3959,1
23,3.27087,-0.00557995,-0.0126221,0
-24,2.51718,-0.30266,-0.665807,1
24,3.27087,0,-0.00831175,0
-25,2.09887,-0.418312,-0.976154,1
25,3.2863,0.015435,0.00985503,0
-26,1.94805,-0.150825,-0.871797,1
26,3.30507,0.0187664,0.0342014,0
-27,1.88074,-0.067309,-0.636446,1
27,3.32283,0.0177591,0.0519605,0
-28,1.85153,-0.0292113,-0.247346,0
28,3.31165,-0.0111768,0.0253487,0
-29,1.84426,-0.00726783,-0.103788,0
29,3.30432,-0.00733137,-0.000749111,0
-30,1.84571,0.00144887,-0.0350302,0
30,3.28903,-0.01529,-0.0337982,0
-31,1.81722,-0.0284882,-0.0343071,0
31,3.27087,-0.0181623,-0.0407836,0
-32,1.81715,-6.74725e-05,-0.0271068,0
32,3.27918,0.00831175,-0.0251405,0
-33,1.82124,0.00408888,-0.0244668,0
33,3.28944,0.0102627,0.000412226,0
-34,1.82151,0.000266194,0.0042876,0
34,3.31094,0.0214972,0.0400717,0
-35,1.83103,0.00952482,0.0138799,0
35,3.33324,0.0223017,0.0540617,0
-36,1.84599,0.0149552,0.0247462,0
36,3.35033,0.0170889,0.0608878,0
-37,1.87016,0.024177,0.0486569,0
37,3.42261,0.0722835,0.111674,0
-38,1.88503,0.0148658,0.0539979,0
38,3.70288,0.280265,0.369638,1
-39,1.86719,-0.0178382,0.0212045,0
39,3.96457,0.261688,0.614237,1
-40,1.8483,-0.0188947,-0.0218672,0
40,4.3075,0.34293,0.884884,1
-41,1.83061,-0.0176847,-0.0544176,0
41,4.61172,0.304223,0.908842,1
-42,1.82281,-0.00780344,-0.0443828,0
42,4.75714,0.145415,0.792568,1
-43,1.853,0.0301919,0.00470376,0
43,4.79143,0.0342966,0.483935,1
-44,1.85153,-0.00147402,0.0209144,0
44,4.75237,-0.0390642,0.140647,0
-45,1.8299,-0.0216267,0.00709116,0
45,4.73259,-0.0197794,-0.024547,0
-46,1.83506,0.00515795,-0.0179428,0
46,4.7472,0.0146126,-0.0442311,0
-47,1.82281,-0.0122491,-0.0287179,0
47,4.76043,0.0132282,0.00806129,0
-48,1.83061,0.00780344,0.000712276,0
48,4.76351,0.00307822,0.030919,0
-49,1.84514,0.0145265,0.0100808,0
49,4.74907,-0.0144374,0.00186896,0
-50,1.81995,-0.0251898,-0.00285983,0
50,4.76789,0.0188178,0.00745857,0
-51,1.79401,-0.0259397,-0.036603,0
51,4.78772,0.0198303,0.0242107,0
-52,1.78018,-0.013826,-0.0649555,0
52,4.75997,-0.0277458,0.0109023,0
-53,1.78633,0.00614882,-0.0336169,0
53,4.71239,-0.0475831,-0.0554986,0
-54,1.78389,-0.00244486,-0.0101221,0
54,4.67395,-0.0384425,-0.113771,0
-55,1.78883,0.00494552,0.00864947,0
55,4.68299,0.00903928,-0.0769863,0
-56,1.82015,0.0313233,0.033824,0
56,4.71239,0.0294032,0,0
-57,1.86064,0.0404884,0.0767572,0
57,4.72762,0.0152273,0.0536698,0
-58,1.86808,0.00743341,0.0792451,0
58,4.72259,-0.0050236,0.0396069,0
-59,1.8483,-0.0197809,0.0281409,0
59,4.70726,-0.0153317,-0.00512803,0
-60,1.82925,-0.0190442,-0.0313916,0
60,4.70715,-0.000107408,-0.0204628,0
-61,1.83034,0.00109231,-0.0377327,0
61,4.71239,0.00523543,-0.0102037,0
-62,1.83903,0.00868309,-0.00926876,0
62,4.72375,0.0113631,0.0164912,0
-63,1.8103,-0.028731,-0.0189556,0
63,4.71831,-0.00544596,0.0111526,0
-64,1.81313,0.00283384,-0.0172141,0
64,4.70625,-0.0120521,-0.00613487,0
-65,1.79676,-0.0163739,-0.042271,0
65,4.68055,-0.0257014,-0.0431994,0
-66,1.77522,-0.021538,-0.035078,0
66,4.65286,-0.0276959,-0.0654494,0
-67,1.76377,-0.0114504,-0.0493623,0
67,4.67075,0.0178896,-0.0355077,0
-68,1.74014,-0.0236241,-0.0566125,0
68,4.71929,0.048539,0.0387328,0
-69,1.69572,-0.0444194,-0.0794939,0
69,4.69112,-0.0281698,0.0382589,0
-70,1.64757,-0.0481554,-0.116199,0
70,4.67537,-0.0157468,0.00462246,0
-71,1.61954,-0.02803,-0.120605,0
71,4.659,-0.0163642,-0.0602808,0
-72,1.5946,-0.0249369,-0.101122,0
72,4.63442,-0.0245823,-0.0566933,0
-73,1.5708,-0.0238049,-0.0767719,0
73,4.62462,-0.00980723,-0.0507537,0
-74,1.54699,-0.023805,-0.0725468,0
74,4.59996,-0.0246532,-0.0590427,0
-75,1.53855,-0.00844193,-0.0560519,0
75,4.6306,0.0306427,-0.00381768,0
-76,1.5708,0.0322469,0,0
76,4.67792,0.0473152,0.0533048,0
-77,1.60722,0.0364211,0.0602261,0
77,4.69387,0.0159527,0.0939107,0
-78,1.6111,0.00387967,0.0725477,0
78,4.71239,0.0185163,0.0817842,0
-79,1.55865,-0.0524459,-0.0121452,0
79,4.63562,-0.0767719,-0.0423028,0
-80,1.50965,-0.049003,-0.0975692,0
80,4.4963,-0.139313,-0.197569,0
-81,1.51301,0.00336134,-0.0980875,0
81,4.39845,-0.0978532,-0.313938,1
-82,1.516,0.00298941,-0.0426522,0
82,4.42212,0.0236733,-0.213493,0
-83,1.51646,0.000457644,0.0068084,0
83,4.54929,0.12717,0.0529897,0
-84,1.49716,-0.0192974,-0.0158503,0
84,4.64918,0.0998884,0.250731,1
-85,1.47432,-0.0228367,-0.0416764,0
85,4.65074,0.00155675,0.228615,0
-86,1.47942,0.00509548,-0.0370386,0
86,4.72314,0.0724024,0.173848,0
-87,1.50739,0.0279714,0.0102302,0
87,4.80491,0.0817664,0.155725,0
-88,1.51905,0.0116603,0.0447272,0
88,4.87576,0.0708475,0.225016,0
-89,1.50263,-0.0164207,0.023211,0
89,4.88099,0.00523078,0.157845,0
-90,1.49834,-0.00428629,-0.00904667,0
90,4.8634,-0.0175816,0.0584967,0
-91,1.52629,0.0279486,0.00724161,0
91,4.87016,0.00675344,-0.00559735,0
-92,1.57488,0.0485865,0.0722488,0
92,4.86072,-0.0094409,-0.020269,0
-93,1.61176,0.0368791,0.113414,0
93,4.87376,0.0130472,0.0103598,0
-94,1.61176,0,0.0854656,0
94,4.9337,0.0599393,0.0635456,0
-95,1.58719,-0.0245687,0.0123104,0
95,4.9474,0.0136979,0.0866843,0
-96,1.5626,-0.0245885,-0.0491571,0
96,4.95395,0.00655341,0.0801905,0
-97,1.5544,-0.0081954,-0.0573525,0
97,4.96408,0.0101243,0.0303756,0
-98,1.5544,0,-0.0327839,0
98,5.02529,0.0612112,0.077889,0
-99,1.52984,-0.0245687,-0.0327641,0
99,5.02529,0,0.0713356,0
-100,1.50965,-0.0201875,-0.0447562,0
100,4.96408,-0.0612112,0,0
-101,1.52205,0.0124062,-0.0323499,0
101,4.91543,-0.0486448,-0.109856,0
-102,1.54641,0.0243565,0.0165752,0
102,4.93919,0.0237536,-0.0861024,0
-103,1.54246,-0.00394714,0.0328156,0
103,4.98656,0.0473686,0.0224775,0
-104,1.46104,-0.0814286,-0.0610193,0
104,5.00662,0.0200671,0.0911894,0
-105,1.31864,-0.142397,-0.227773,0
105,4.95737,-0.049256,0.0181798,0
-106,1.0158,-0.302838,-0.526663,1
106,4.90357,-0.0537941,-0.082983,0
-107,0.760246,-0.255554,-0.700789,1
107,4.92236,0.0187891,-0.0842611,0
-108,0.610726,-0.14952,-0.707912,1
108,5.02443,0.102069,0.0670635,0
-109,0.393698,-0.217028,-0.622102,1
109,5.04394,0.0195121,0.14037,0
-110,0.259154,-0.134544,-0.501092,1
110,5.02394,-0.0200073,0.101573,0
-111,0.197396,-0.0617588,-0.41333,1
111,4.99293,-0.0310102,-0.0315053,0
-112,0.158477,-0.0389184,-0.235221,0
112,5.02394,0.0310102,-0.0200073,0
-113,0.135318,-0.023159,-0.123836,0
113,5.06538,0.0414436,0.0414436,0
-114,0.140618,0.00530007,-0.0567773,0
114,5.02339,-0.0419922,0.0304615,0
-115,0.138128,-0.00249004,-0.0203489,0
115,4.94162,-0.0817664,-0.082315,0
-116,0.133136,-0.00499192,-0.00218189,0
116,4.98656,0.0449356,-0.078823,0
-117,0.133136,0,-0.00748196,0
117,5.05168,0.0651251,0.0282943,0
-118,0.146916,0.0137795,0.0087876,0
118,5.08328,0.0315987,0.141659,0
-119,0.140618,-0.00629756,0.00748196,0
119,5.14902,0.0657359,0.16246,0
-120,0.126592,-0.0140262,-0.00654419,0
120,5.30957,0.160549,0.257884,1
-121,0.123266,-0.00332646,-0.0236502,0
121,5.59388,0.28431,0.510596,1
-122,0.130827,0.00756173,-0.00979088,0
122,5.98341,0.389533,0.834393,1
-123,0.13944,0.00861266,0.0128479,0
123,6.20786,0.224447,0.898291,1
-124,0.148032,0.00859189,0.0247663,0
124,0.00900877,0.0843377,0.698318,1
-125,0.149323,0.00129071,0.0184953,0
125,0.0713075,0.0622987,0.371084,1
-126,0.139362,-0.00996044,-7.78437e-05,0
126,0.10769,0.0363824,0.183019,0
-127,0.138128,-0.00123398,-0.00990371,0
127,0.114702,0.00701182,0.105693,0
-128,0.134553,-0.003575,-0.0147694,0
128,0.106571,-0.00813024,0.035264,0
-129,0.115365,-0.019188,-0.0239969,0
129,0.135528,0.0289563,0.0278378,0
-130,0.115365,0,-0.022763,0
130,0.141897,0.00636935,0.0271954,0
-131,0.121143,0.00577773,-0.0134102,0
131,0.135724,-0.00617276,0.0291529,0
-132,0.119429,-0.00171409,0.00406364,0
132,0.140658,0.0049336,0.00513019,0
-133,0.140618,0.0211894,0.025253,0
133,0.144442,0.00378367,0.00254451,0
-134,0.155141,0.014523,0.0339983,0
134,0.140576,-0.00386553,0.00485174,0
-135,0.153332,-0.00180891,0.0339035,0
135,0.116836,-0.0237397,-0.0238216,0
-136,0.144363,-0.00896926,0.00374486,0
136,0.10769,-0.00914647,-0.0367517,0
-137,0.138243,-0.00612015,-0.0168983,0
137,0.113545,0.00585473,-0.0270314,0
-138,0.13944,0.00119707,-0.0138923,0
138,0.133402,0.0198575,0.0165658,0
-139,0.133136,-0.00630374,-0.0112268,0
139,0.150371,0.0169693,0.0426816,0
-140,0.131654,-0.00148217,-0.00658885,0
140,0.148032,-0.00233948,0.0344873,0
-141,0.126088,-0.00556606,-0.013352,0
141,0.138128,-0.00990371,0.00472613,0
-142,0.132853,0.00676529,-0.000282943,0
142,0.113663,-0.024465,-0.0367082,0
-143,0.154717,0.0218635,0.0230627,0
143,0.106736,-0.00692754,-0.0412963,0
-144,0.144442,-0.0102753,0.0183535,0
144,0.114541,0.00780503,-0.0235875,0
-145,0.124355,-0.0200866,-0.00849838,0
